[['Paranaguá', 'Antonina', 'Colombo'], ['Guaratuba', 'Matinhos', 'Pontal do Paraná']];['Paranaguá', 'Antonina', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';425574.0;299.4599626666667;446.6488;299.4599626666667;0;0;0
[['Paranaguá', 'Antonina', 'Colombo'], ['Guaratuba', 'Matinhos', 'Pontal do Paraná']];['Guaratuba', 'Matinhos', 'Pontal do Paraná'];'Antonina';'Matinhos';'Guaratuba';102208.0;685.6789640000001;107.2694;685.6789640000001;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná', 'Colombo'], ['Guaratuba', 'Matinhos']];Sumário;NA;NA;NA;527782.0;374.27519365826174;553.9182000000001;374.27519365826174;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná', 'Colombo'], ['Guaratuba', 'Matinhos']];['Paranaguá', 'Antonina', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Paranaguá';454103.0;291.11825600000003;476.5906;291.11825600000003;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná', 'Colombo'], ['Guaratuba', 'Matinhos']];['Guaratuba', 'Matinhos'];'Antonina';'Matinhos';'Guaratuba';73679.0;886.7935546666668;77.3276;886.7935546666668;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná'], ['Guaratuba', 'Matinhos', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.70386847561963;553.9182000000001;374.70386847561963;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná'], ['Guaratuba', 'Matinhos', 'Colombo']];['Paranaguá', 'Antonina', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';204826.0;428.37542666666667;214.9692;428.37542666666667;0;0;0
[['Paranaguá', 'Antonina', 'Pontal do Paraná'], ['Guaratuba', 'Matinhos', 'Colombo']];['Guaratuba', 'Matinhos', 'Colombo'];'Antonina';'Matinhos';'Guaratuba';322956.0;340.66414;338.949;340.66414;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos'], ['Guaratuba', 'Pontal do Paraná', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.7527690320504;553.9182000000001;374.7527690320504;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos'], ['Guaratuba', 'Pontal do Paraná', 'Colombo']];['Paranaguá', 'Antonina', 'Matinhos'];'Antonina';'Matinhos';'Paranaguá';212002.0;420.1828566666667;222.5005;420.1828566666667;0;0;0
[['Paranaguá', 'Antonina', 'Matinhos'], ['Guaratuba', 'Pontal do Paraná', 'Colombo']];['Guaratuba', 'Pontal do Paraná', 'Colombo'];'Antonina';'Matinhos';'Guaratuba';315780.0;344.25283733333333;331.4177;344.25283733333333;0;0;0
[['Paranaguá', 'Guaratuba', 'Pontal do Paraná'], ['Antonina', 'Matinhos', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.75807805441156;553.9182000000001;374.75807805441156;0;0;0
[['Paranaguá', 'Guaratuba', 'Pontal do Paraná'], ['Antonina', 'Matinhos', 'Colombo']];['Paranaguá', 'Guaratuba', 'Pontal do Paraná'];'Antonina';'Matinhos';'Paranaguá';223881.0;406.436708;234.9678;406.436708;0;0;0
[['Paranaguá', 'Guaratuba', 'Pontal do Paraná'], ['Antonina', 'Matinhos', 'Colombo']];['Antonina', 'Matinhos', 'Colombo'];'Antonina';'Matinhos';'Antonina';303901.0;351.4207253333333;318.9504;351.4207253333333;0;0;0
[['Paranaguá', 'Matinhos', 'Pontal do Paraná'], ['Antonina', 'Guaratuba', 'Colombo']];Sumário;NA;NA;NA;527782.0;374.87253854116074;553.9182000000001;374.87253854116074;0;0;0
